iso_code;country;year;population;gdp;carbon_intensity_elec
RWA;Rwanda;2008;9524532.0;12678515712.0;444.444
RWA;Rwanda;2009;9782770.0;13135721472.0;416.667
RWA;Rwanda;2010;10039338.0;13742205952.0;407.407
RWA;Rwanda;2011;10293333.0;14451292160.0;419.355
RWA;Rwanda;2012;10549668.0;15725583360.0;411.765
RWA;Rwanda;2013;10811538.0;16457678848.0;421.053
RWA;Rwanda;2014;11083629.0;17604784128.0;382.979
RWA;Rwanda;2015;11369066.0;18832035840.0;362.069
RWA;Rwanda;2016;11668829.0;19946534912.0;351.351
RWA;Rwanda;2017;11980960.0;21167263744.0;353.659
RWA;Rwanda;2018;12301969.0;22988918784.0;397.727
RWA;Rwanda;2019;12626938.0;;377.359
RWA;Rwanda;2020;12952209.0;;289.157
WSM;Samoa;2000;174454.0;;400.0
WSM;Samoa;2001;175394.0;;363.636
WSM;Samoa;2002;176410.0;;333.333
WSM;Samoa;2003;177481.0;;363.636
WSM;Samoa;2004;178597.0;;363.636
WSM;Samoa;2005;179722.0;;363.636
WSM;Samoa;2006;180874.0;;363.636
WSM;Samoa;2007;182045.0;;363.636
WSM;Samoa;2008;183270.0;;363.636
WSM;Samoa;2009;184553.0;;363.636
WSM;Samoa;2010;185944.0;;363.636
WSM;Samoa;2011;187469.0;;416.667
WSM;Samoa;2012;189089.0;;454.545
WSM;Samoa;2013;190712.0;;545.455
WSM;Samoa;2014;192220.0;;500.0
WSM;Samoa;2015;193510.0;;500.0
WSM;Samoa;2016;194540.0;;500.0
WSM;Samoa;2017;195358.0;;500.0
WSM;Samoa;2018;196128.0;;461.538
WSM;Samoa;2019;197093.0;;461.538
WSM;Samoa;2020;198410.0;;500.0
SAU;Saudi Arabia;2000;20663840.0;488694415360.0;603.316
SAU;Saudi Arabia;2001;21202646.0;507467235328.0;589.829
SAU;Saudi Arabia;2002;21805322.0;518914113536.0;582.741
SAU;Saudi Arabia;2003;22456644.0;608022953984.0;584.797
SAU;Saudi Arabia;2004;23132686.0;691927973888.0;580.434
SAU;Saudi Arabia;2005;23816176.0;770496462848.0;581.351
SAU;Saudi Arabia;2006;24498312.0;835772416000.0;588.147
SAU;Saudi Arabia;2007;25184590.0;898734227456.0;594.471
SAU;Saudi Arabia;2008;25888536.0;1008968663040.0;596.423
SAU;Saudi Arabia;2009;26630302.0;1045205417984.0;609.047
SAU;Saudi Arabia;2010;27421468.0;1159438139392.0;611.694
SAU;Saudi Arabia;2011;28267592.0;1355526832128.0;606.795
SAU;Saudi Arabia;2012;29154906.0;1438371676160.0;601.784
SAU;Saudi Arabia;2013;30052058.0;1486736457728.0;596.902
SAU;Saudi Arabia;2014;30916604.0;1550550827008.0;602.697
SAU;Saudi Arabia;2015;31717676.0;1621729738752.0;603.091
SAU;Saudi Arabia;2016;32443444.0;1649723179008.0;612.723
SAU;Saudi Arabia;2017;33101184.0;1637482233856.0;578.471
SAU;Saudi Arabia;2018;33702756.0;1677338607616.0;593.209
SAU;Saudi Arabia;2019;34268528.0;;586.147
SAU;Saudi Arabia;2020;34813868.0;;575.332
SAU;Saudi Arabia;2021;35340680.0;;568.5
SEN;Senegal;2000;9797731.0;20451864576.0;680.556
SEN;Senegal;2001;10036102.0;21264652288.0;680.473
SEN;Senegal;2002;10283694.0;21278959616.0;608.939
SEN;Senegal;2003;10541470.0;22579513344.0;571.429
SEN;Senegal;2004;10810086.0;23766556672.0;587.94
SEN;Senegal;2005;11090123.0;24954050560.0;612.335
SEN;Senegal;2006;11382272.0;25426415616.0;621.145
SEN;Senegal;2007;11687078.0;26522044416.0;635.628
SEN;Senegal;2008;12004700.0;27345926144.0;629.344
SEN;Senegal;2009;12335092.0;27841705984.0;627.82
SEN;Senegal;2010;12678143.0;28867536896.0;613.475
SEN;Senegal;2011;13033814.0;29228466176.0;627.178
SEN;Senegal;2012;13401990.0;30546520064.0;619.048
SEN;Senegal;2013;13782429.0;31644256256.0;618.182
SEN;Senegal;2014;14174740.0;33021583360.0;627.397
SEN;Senegal;2015;14578450.0;35168681984.0;626.289
SEN;Senegal;2016;14993514.0;37469413376.0;575.54
SEN;Senegal;2017;15419354.0;40244772864.0;568.233
SEN;Senegal;2018;15854324.0;42805547008.0;562.9
SEN;Senegal;2019;16296362.0;;539.652
SEN;Senegal;2020;16743930.0;;536.29
SEN;Senegal;2021;17196308.0;;534.42
SRB;Serbia;2000;9487612.0;46079098880.0;570.266
SRB;Serbia;2001;9410769.0;49386606592.0;572.306
SRB;Serbia;2002;9346464.0;53983948800.0;576.715
SRB;Serbia;2003;9292232.0;57552822272.0;610.625
SRB;Serbia;2004;9242643.0;64033292288.0;586.179
SRB;Serbia;2005;9193818.0;69008318464.0;561.35
SRB;Serbia;2006;9145913.0;74031546368.0;588.235
SRB;Serbia;2007;9101189.0;80197312512.0;605.227
SRB;Serbia;2008;9060105.0;86373416960.0;609.18
SRB;Serbia;2009;9023354.0;85427576832.0;595.598
SRB;Serbia;2010;8991258.0;87870480384.0;563.87
SRB;Serbia;2011;8963761.0;91111448576.0;633.877
SRB;Serbia;2012;8940116.0;90113466368.0;610.666
SRB;Serbia;2013;8918892.0;92449742848.0;609.992
SRB;Serbia;2014;8898284.0;90886283264.0;555.024
SRB;Serbia;2015;8876777.0;91611774976.0;603.618
SRB;Serbia;2016;8853963.0;94185455616.0;592.852
SRB;Serbia;2017;8829623.0;95918284800.0;612.239
SRB;Serbia;2018;8802741.0;99972055040.0;578.129
SRB;Serbia;2019;8772228.0;;587.357
SRB;Serbia;2020;8737370.0;;593.284
SRB;Serbia;2021;8697547.0;;545.552
SYC;Seychelles;2000;80998.0;1136006784.0;722.222
SYC;Seychelles;2001;82413.0;1137693056.0;722.222
SYC;Seychelles;2002;84077.0;1181094272.0;700.0
SYC;Seychelles;2003;85807.0;1134551424.0;714.286
SYC;Seychelles;2004;87388.0;1140079488.0;714.286
SYC;Seychelles;2005;88652.0;1274495360.0;681.818
SYC;Seychelles;2006;89528.0;1430092032.0;708.333
SYC;Seychelles;2007;90082.0;1619623040.0;720.0
SYC;Seychelles;2008;90450.0;1625803008.0;720.0
SYC;Seychelles;2009;90788.0;1630727680.0;692.308
SYC;Seychelles;2010;91273.0;1772951680.0;714.286
SYC;Seychelles;2011;91882.0;1917505024.0;710.526
SYC;Seychelles;2012;92608.0;1991699968.0;692.308
SYC;Seychelles;2013;93397.0;2096275968.0;682.927
SYC;Seychelles;2014;94214.0;2231000064.0;690.476
SYC;Seychelles;2015;94981.0;2363480064.0;681.818
SYC;Seychelles;2016;95711.0;2476032000.0;695.652
SYC;Seychelles;2017;96418.0;2589720576.0;702.128
SYC;Seychelles;2018;97094.0;2794612992.0;708.333
SYC;Seychelles;2019;97741.0;;693.878
SYC;Seychelles;2020;98340.0;;698.113
SLE;Sierra Leone;2000;4584570.0;3156876032.0;625.0
SLE;Sierra Leone;2001;4754069.0;3731874048.0;615.385
SLE;Sierra Leone;2002;4965770.0;4723204096.0;600.0
SLE;Sierra Leone;2003;5201074.0;5165014528.0;571.429
SLE;Sierra Leone;2004;5433995.0;5509297664.0;583.333
SLE;Sierra Leone;2005;5645629.0;5761186816.0;500.0
SLE;Sierra Leone;2006;5829240.0;6009264128.0;750.0
SLE;Sierra Leone;2007;5989641.0;6495486464.0;500.0
SLE;Sierra Leone;2008;6133599.0;6848798208.0;500.0
SLE;Sierra Leone;2009;6272735.0;7073732608.0;500.0
SLE;Sierra Leone;2010;6415636.0;7455364096.0;187.5
SLE;Sierra Leone;2011;6563238.0;7933356032.0;58.824
SLE;Sierra Leone;2012;6712586.0;9134189568.0;222.222
SLE;Sierra Leone;2013;6863975.0;11029544960.0;266.667
SLE;Sierra Leone;2014;7017153.0;11528208384.0;210.526
SLE;Sierra Leone;2015;7171909.0;9188877312.0;210.526
SLE;Sierra Leone;2016;7328846.0;9744760832.0;227.273
SLE;Sierra Leone;2017;7488427.0;10133819392.0;217.391
SLE;Sierra Leone;2018;7650149.0;10628815872.0;153.846
SLE;Sierra Leone;2019;7813207.0;;47.619
SLE;Sierra Leone;2020;7976985.0;;47.619
SGP;Singapore;2000;4028872.0;153483296768.0;545.713
SGP;Singapore;2001;4077150.0;153706151936.0;565.924
SGP;Singapore;2002;4104407.0;161957806080.0;558.206
SGP;Singapore;2003;4129227.0;171018076160.0;559.217
SGP;Singapore;2004;4177202.0;189425549312.0;559.637
SGP;Singapore;2005;4265693.0;205871267840.0;551.387
SGP;Singapore;2006;4402324.0;226597797888.0;547.36
SGP;Singapore;2007;4578629.0;249987809280.0;538.483
SGP;Singapore;2008;4775810.0;257280245760.0;535.629
SGP;Singapore;2009;4966614.0;258565505024.0;533.709
SGP;Singapore;2010;5131170.0;301275578368.0;519.957
SGP;Singapore;2011;5263640.0;323579838464.0;519.081
SGP;Singapore;2012;5369469.0;336108421120.0;510.393
SGP;Singapore;2013;5453732.0;352915685376.0;481.909
SGP;Singapore;2014;5525628.0;365521141760.0;469.02
SGP;Singapore;2015;5592143.0;372585824256.0;467.804
SGP;Singapore;2016;5653625.0;380027207680.0;465.043
SGP;Singapore;2017;5708042.0;396507480064.0;466.824
SGP;Singapore;2018;5757503.0;410139852800.0;465.744
SGP;Singapore;2019;5804343.0;;465.071
SGP;Singapore;2020;5850343.0;;463.148
SGP;Singapore;2021;5896684.0;;463.897
SVK;Slovakia;2000;5399207.0;74412965888.0;160.472
SVK;Slovakia;2001;5399995.0;76717629440.0;187.231
SVK;Slovakia;2002;5400124.0;80015532032.0;185.031
SVK;Slovakia;2003;5399844.0;84169826304.0;160.529
SVK;Slovakia;2004;5399374.0;88408940544.0;196.444
SVK;Slovakia;2005;5398962.0;94173028352.0;159.775
SVK;Slovakia;2006;5398674.0;101914034176.0;192.141
SVK;Slovakia;2007;5398693.0;112674938880.0;215.0
SVK;Slovakia;2008;5399362.0;118765707264.0;204.715
SVK;Slovakia;2009;5401149.0;112082665472.0;191.762
SVK;Slovakia;2010;5404293.0;117478088704.0;180.375
SVK;Slovakia;2011;5408932.0;120534253568.0;213.258
SVK;Slovakia;2012;5414894.0;122527850496.0;176.1
SVK;Slovakia;2013;5421721.0;124358402048.0;174.886
SVK;Slovakia;2014;5428798.0;127551856640.0;146.767
SVK;Slovakia;2015;5435614.0;132440055808.0;147.107
SVK;Slovakia;2016;5442001.0;136796127232.0;147.798
SVK;Slovakia;2017;5447903.0;140963397632.0;145.017
SVK;Slovakia;2018;5453017.0;146456461312.0;148.948
SVK;Slovakia;2019;5457012.0;;140.84
SVK;Slovakia;2020;5459643.0;;138.855
SVK;Slovakia;2021;5460726.0;;100.858
SVN;Slovenia;2000;1987710.0;42615771136.0;513.799
SVN;Slovenia;2001;1987457.0;43686670336.0;483.893
SVN;Slovenia;2002;1987265.0;45168627712.0;479.452
SVN;Slovenia;2003;1987855.0;46254137344.0;506.476
SVN;Slovenia;2004;1990226.0;48061218816.0;458.355
SVN;Slovenia;2005;1994979.0;49771966464.0;396.904
SVN;Slovenia;2006;2002427.0;52362579968.0;396.957
SVN;Slovenia;2007;2012128.0;55758200832.0;332.38
SVN;Slovenia;2008;2023049.0;57353908224.0;304.915
SVN;Slovenia;2009;2033807.0;52654862336.0;243.858
SVN;Slovenia;2010;2043336.0;53079736320.0;243.309
SVN;Slovenia;2011;2051278.0;53196414976.0;249.082
SVN;Slovenia;2012;2057825.0;51766657024.0;254.194
SVN;Slovenia;2013;2063120.0;51204718592.0;248.401
SVN;Slovenia;2014;2067488.0;52794142720.0;172.048
SVN;Slovenia;2015;2071199.0;54016270336.0;198.675
SVN;Slovenia;2016;2074205.0;55372836864.0;181.818
SVN;Slovenia;2017;2076395.0;58049191936.0;183.753
SVN;Slovenia;2018;2077836.0;60439879680.0;244.994
SVN;Slovenia;2019;2078654.0;;186.34
SVN;Slovenia;2020;2078931.0;;290.855
SVN;Slovenia;2021;2078722.0;;250.879
SLB;Solomon Islands;2000;412665.0;;666.667
SLB;Solomon Islands;2001;423949.0;;666.667
SLB;Solomon Islands;2002;435434.0;;666.667
SLB;Solomon Islands;2003;447016.0;;666.667
SLB;Solomon Islands;2004;458549.0;;666.667
SLB;Solomon Islands;2005;469918.0;;714.286
SLB;Solomon Islands;2006;481086.0;;714.286
SLB;Solomon Islands;2007;492133.0;;750.0
SLB;Solomon Islands;2008;503366.0;;750.0
SLB;Solomon Islands;2009;515182.0;;750.0
SLB;Solomon Islands;2010;527861.0;;750.0
SLB;Solomon Islands;2011;541522.0;;750.0
SLB;Solomon Islands;2012;556066.0;;750.0
SLB;Solomon Islands;2013;571329.0;;666.667
SLB;Solomon Islands;2014;587079.0;;666.667
SLB;Solomon Islands;2015;603133.0;;666.667
SLB;Solomon Islands;2016;619438.0;;700.0
SLB;Solomon Islands;2017;636030.0;;700.0
SLB;Solomon Islands;2018;652856.0;;700.0
SLB;Solomon Islands;2019;669821.0;;700.0
SLB;Solomon Islands;2020;686878.0;;700.0
SOM;Somalia;2000;8872250.0;;695.652
SOM;Somalia;2001;9186719.0;;720.0
SOM;Somalia;2002;9501335.0;;692.308
SOM;Somalia;2003;9815412.0;;692.308
SOM;Somalia;2004;10130251.0;;692.308
SOM;Somalia;2005;10446856.0;;703.704
SOM;Somalia;2006;10763904.0;;714.286
SOM;Somalia;2007;11080122.0;;689.655
SOM;Somalia;2008;11397188.0;;700.0
SOM;Somalia;2009;11717691.0;;709.677
SOM;Somalia;2010;12043886.0;;709.677
SOM;Somalia;2011;12376305.0;;709.677
SOM;Somalia;2012;12715487.0;;687.5
SOM;Somalia;2013;13063711.0;;696.97
SOM;Somalia;2014;13423571.0;;696.97
SOM;Somalia;2015;13797204.0;;696.97
SOM;Somalia;2016;14185635.0;;676.471
SOM;Somalia;2017;14589165.0;;657.143
SOM;Somalia;2018;15008225.0;;657.143
SOM;Somalia;2019;15442906.0;;657.143
SOM;Somalia;2020;15893219.0;;648.649
ZAF;South Africa;2000;44967716.0;340328906752.0;708.501
ZAF;South Africa;2001;45571272.0;356322443264.0;716.944
ZAF;South Africa;2002;46150916.0;376468996096.0;703.208
ZAF;South Africa;2003;46719204.0;394999857152.0;716.649
ZAF;South Africa;2004;47291608.0;420863967232.0;713.927
ZAF;South Africa;2005;47880592.0;451561291776.0;721.577
ZAF;South Africa;2006;48489464.0;485980667904.0;722.385
ZAF;South Africa;2007;49119764.0;521805725696.0;725.257
ZAF;South Africa;2008;49779472.0;548744658944.0;719.421
ZAF;South Africa;2009;50477012.0;550669123584.0;717.912
ZAF;South Africa;2010;51216968.0;578235138048.0;718.872
ZAF;South Africa;2011;52003756.0;608683556864.0;715.249
ZAF;South Africa;2012;52832660.0;622114308096.0;719.257
ZAF;South Africa;2013;53687124.0;637619470336.0;710.596
ZAF;South Africa;2014;54544184.0;648455192576.0;698.801
ZAF;South Africa;2015;55386368.0;656850354176.0;698.59
ZAF;South Africa;2016;56207648.0;658694340608.0;688.017
ZAF;South Africa;2017;57009752.0;668014870528.0;682.726
ZAF;South Africa;2018;57792520.0;673272168448.0;685.155
ZAF;South Africa;2019;58558264.0;;675.91
ZAF;South Africa;2020;59308692.0;;676.066
ZAF;South Africa;2021;60041996.0;;664.738
KOR;South Korea;2000;47379240.0;1086261690368.0;426.211
KOR;South Korea;2001;47706228.0;1127616217088.0;438.419
KOR;South Korea;2002;47999552.0;1203066634240.0;436.057
KOR;South Korea;2003;48260904.0;1229830488064.0;417.879
KOR;South Korea;2004;48493432.0;1281243873280.0;427.896
KOR;South Korea;2005;48701072.0;1322354606080.0;415.786
KOR;South Korea;2006;48880448.0;1381281431552.0;418.275
KOR;South Korea;2007;49034812.0;1446721486848.0;441.06
KOR;South Korea;2008;49182456.0;1477425233920.0;445.583
KOR;South Korea;2009;49347448.0;1477640585216.0;460.473
KOR;South Korea;2010;49545636.0;1562822836224.0;464.579
KOR;South Korea;2011;49786152.0;1609219833856.0;458.153
KOR;South Korea;2012;50060640.0;1646108213248.0;460.672
KOR;South Korea;2013;50345720.0;1693809246208.0;470.057
KOR;South Korea;2014;50607904.0;1750416228352.0;457.957
KOR;South Korea;2015;50823084.0;1799248019456.0;448.538
KOR;South Korea;2016;50983444.0;1849123405824.0;447.606
KOR;South Korea;2017;51096408.0;1907555696640.0;453.183
KOR;South Korea;2018;51171700.0;1958392102912.0;469.721
KOR;South Korea;2019;51225320.0;;464.242
KOR;South Korea;2020;51269184.0;;425.627
KOR;South Korea;2021;51305184.0;;423.827
SSD;South Sudan;2012;10113648.0;;690.476
SSD;South Sudan;2013;10355030.0;;704.545
SSD;South Sudan;2014;10554882.0;;695.652
SSD;South Sudan;2015;10715657.0;;703.704
SSD;South Sudan;2016;10832520.0;;693.878
SSD;South Sudan;2017;10910774.0;;705.882
SSD;South Sudan;2018;10975924.0;;709.091
SSD;South Sudan;2019;11062114.0;;709.091
SSD;South Sudan;2020;11193729.0;;698.113
SSD;South Sudan;2021;11381377.0;;
ESP;Spain;2000;40824748.0;1108745388032.0;467.764
ESP;Spain;2001;41319428.0;1164389515264.0;415.179
ESP;Spain;2002;41919592.0;1206112747520.0;469.459
ESP;Spain;2003;42596452.0;1254542540800.0;414.226
ESP;Spain;2004;43308344.0;1307501395968.0;421.418
ESP;Spain;2005;44019116.0;1365024047104.0;438.661
ESP;Spain;2006;44728564.0;1434224295936.0;397.39
ESP;Spain;2007;45429072.0;1498934280192.0;409.766
ESP;Spain;2008;46068812.0;1528105271296.0;347.402
ESP;Spain;2009;46583568.0;1486563442688.0;317.244
ESP;Spain;2010;46931012.0;1498927202304.0;256.298
ESP;Spain;2011;47084244.0;1495441604608.0;322.184
ESP;Spain;2012;47063060.0;1453746159616.0;332.709
ESP;Spain;2013;46930556.0;1429213675520.0;269.931
ESP;Spain;2014;46777924.0;1450312204288.0;279.82
ESP;Spain;2015;46671916.0;1497526566912.0;320.262
ESP;Spain;2016;46634132.0;1417044295680.0;265.812
ESP;Spain;2017;46647424.0;1458021990400.0;304.755
ESP;Spain;2018;46692864.0;1492300201984.0;276.915
ESP;Spain;2019;46736780.0;;213.083
ESP;Spain;2020;46754780.0;;174.657
ESP;Spain;2021;46745212.0;;169.034
LKA;Sri Lanka;2000;18777606.0;109929504768.0;341.478
LKA;Sri Lanka;2001;18911726.0;106524524544.0;364.658
LKA;Sri Lanka;2002;19062476.0;109263151104.0;413.834
LKA;Sri Lanka;2003;19224036.0;114821947392.0;366.776
LKA;Sri Lanka;2004;19387152.0;120199782400.0;403.728
LKA;Sri Lanka;2005;19544988.0;126997200896.0;444.157
LKA;Sri Lanka;2006;19695976.0;136077287424.0;345.34
LKA;Sri Lanka;2007;19842044.0;144588128256.0;403.007
LKA;Sri Lanka;2008;19983984.0;152344330240.0;392.871
LKA;Sri Lanka;2009;20123508.0;156834529280.0;406.533
LKA;Sri Lanka;2010;20261738.0;168381513728.0;321.274
LKA;Sri Lanka;2011;20398496.0;181535899648.0;412.074
LKA;Sri Lanka;2012;20532600.0;198073286656.0;485.811
LKA;Sri Lanka;2013;20663052.0;204781568000.0;285.975
LKA;Sri Lanka;2014;20788512.0;215248519168.0;421.994
LKA;Sri Lanka;2015;20908024.0;226113847296.0;373.521
LKA;Sri Lanka;2016;21021178.0;236870762496.0;479.761
LKA;Sri Lanka;2017;21128028.0;245345992704.0;513.892
LKA;Sri Lanka;2018;21228760.0;253457137664.0;378.008
LKA;Sri Lanka;2019;21323734.0;;462.347
LKA;Sri Lanka;2020;21413250.0;;439.224
LKA;Sri Lanka;2021;21497306.0;;
SDN;Sudan;2000;27275020.0;;338.521
SDN;Sudan;2001;27971076.0;;352.113
SDN;Sudan;2002;28704786.0;;363.636
SDN;Sudan;2003;29460518.0;;404.192
SDN;Sudan;2004;30214190.0;;413.295
SDN;Sudan;2005;30949514.0;;407.895
SDN;Sudan;2006;31661824.0;;407.159
SDN;Sudan;2007;32360620.0;;414.141
SDN;Sudan;2008;33060844.0;;425.926
SDN;Sudan;2009;33783776.0;;300.623
SDN;Sudan;2010;34545016.0;;124.166
SDN;Sudan;2011;35349676.0;;154.946
SDN;Sudan;2012;36193780.0;;182.208
SDN;Sudan;2013;37072556.0;;128.055
SDN;Sudan;2014;37977656.0;;138.544
SDN;Sudan;2015;38902948.0;;209.212
SDN;Sudan;2016;39847432.0;;253.371
SDN;Sudan;2017;40813400.0;;231.427
SDN;Sudan;2018;41801532.0;;235.22
SDN;Sudan;2019;42813240.0;;266.106
SDN;Sudan;2020;43849268.0;;259.312
SDN;Sudan;2021;44909352.0;;
SUR;Suriname;2000;470944.0;;357.143
SUR;Suriname;2001;476574.0;;352.113
SUR;Suriname;2002;482228.0;;349.65
SUR;Suriname;2003;487938.0;;347.222
SUR;Suriname;2004;493680.0;;344.828
SUR;Suriname;2005;499461.0;;335.526
SUR;Suriname;2006;505292.0;;326.923
SUR;Suriname;2007;511181.0;;326.923
SUR;Suriname;2008;517122.0;;326.923
SUR;Suriname;2009;523112.0;;326.923
SUR;Suriname;2010;529126.0;;220.238
SUR;Suriname;2011;535177.0;;328.042
SUR;Suriname;2012;541247.0;;407.407
SUR;Suriname;2013;547295.0;;406.25
SUR;Suriname;2014;553278.0;;502.591
SUR;Suriname;2015;559136.0;;528.205
SUR;Suriname;2016;564883.0;;416.667
SUR;Suriname;2017;570501.0;;367.021
SUR;Suriname;2018;575987.0;;338.624
SUR;Suriname;2019;581363.0;;305.085
SUR;Suriname;2020;586634.0;;298.701
SWE;Sweden;2000;8881642.0;303455109120.0;13.738
SWE;Sweden;2001;8897802.0;308399210496.0;18.563
SWE;Sweden;2002;8920703.0;317464870912.0;27.261
SWE;Sweden;2003;8951439.0;326406144000.0;36.918
SWE;Sweden;2004;8990653.0;341905244160.0;19.678
SWE;Sweden;2005;9038627.0;354498740224.0;18.861
SWE;Sweden;2006;9096170.0;372237959168.0;20.935
SWE;Sweden;2007;9162941.0;387885170688.0;20.169
SWE;Sweden;2008;9236433.0;388983685120.0;20.047
SWE;Sweden;2009;9313085.0;373029306368.0;14.633
SWE;Sweden;2010;9390157.0;399841820672.0;20.235
SWE;Sweden;2011;9466705.0;397621100544.0;13.231
SWE;Sweden;2012;9542817.0;396489588736.0;12.026
SWE;Sweden;2013;9618016.0;401409179648.0;13.059
SWE;Sweden;2014;9692137.0;411859910656.0;6.508
SWE;Sweden;2015;9764949.0;428683493376.0;12.341
SWE;Sweden;2016;9836003.0;443163607040.0;12.81
SWE;Sweden;2017;9904895.0;454543736832.0;12.177
SWE;Sweden;2018;9971630.0;463407448064.0;12.241
SWE;Sweden;2019;10036391.0;;11.875
SWE;Sweden;2020;10099270.0;;12.209
SWE;Sweden;2021;10160159.0;;11.771
CHE;Switzerland;2000;7143764.0;316330344448.0;44.26
CHE;Switzerland;2001;7179174.0;326784483328.0;43.74
CHE;Switzerland;2002;7220378.0;333238534144.0;45.865
CHE;Switzerland;2003;7268363.0;339510165504.0;46.29
CHE;Switzerland;2004;7323728.0;355558785024.0;47.712
CHE;Switzerland;2005;7386818.0;373064302592.0;51.781
CHE;Switzerland;2006;7457961.0;395138629632.0;50.265
CHE;Switzerland;2007;7536986.0;419030794240.0;47.837
CHE;Switzerland;2008;7622826.0;436420476928.0;47.715
CHE;Switzerland;2009;7713902.0;434943557632.0;47.462
CHE;Switzerland;2010;7808674.0;455990116352.0;50.732
CHE;Switzerland;2011;7906988.0;472720965632.0;52.449
CHE;Switzerland;2012;8008006.0;477669457920.0;51.983
CHE;Switzerland;2013;8108876.0;486174916608.0;51.704
CHE;Switzerland;2014;8206003.0;495886106624.0;49.894
CHE;Switzerland;2015;8296775.0;500062388224.0;53.114
CHE;Switzerland;2016;8379915.0;508579282944.0;59.48
CHE;Switzerland;2017;8455797.0;517730729984.0;59.519
CHE;Switzerland;2018;8525614.0;531971145728.0;54.126
CHE;Switzerland;2019;8591361.0;;52.56
CHE;Switzerland;2020;8654618.0;;54.522
CHE;Switzerland;2021;8715494.0;;57.773
SYR;Syria;2000;16410848.0;125737189376.0;511.297
SYR;Syria;2001;16766555.0;125802782720.0;511.453
SYR;Syria;2002;17084628.0;128537526272.0;535.296
SYR;Syria;2003;17415214.0;121572827136.0;531.686
SYR;Syria;2004;17827826.0;125609369600.0;510.036
SYR;Syria;2005;18361178.0;129115660288.0;514.053
SYR;Syria;2006;19059258.0;131435757568.0;524.376
SYR;Syria;2007;19878258.0;134655729664.0;533.808
SYR;Syria;2008;20664038.0;136279523328.0;537.687
SYR;Syria;2009;21205874.0;139559239680.0;548.727
SYR;Syria;2010;21362542.0;139183456256.0;540.763
SYR;Syria;2011;21081814.0;125945634816.0;524.399
SYR;Syria;2012;20438862.0;98618941440.0;516.732
SYR;Syria;2013;19578466.0;80675889152.0;496.01
SYR;Syria;2014;18710710.0;66107252736.0;500.995
SYR;Syria;2015;17997410.0;54829457408.0;550.118
SYR;Syria;2016;17465566.0;53942173696.0;534.031
SYR;Syria;2017;17095670.0;55368777728.0;539.966
SYR;Syria;2018;16945062.0;56710615040.0;539.09
SYR;Syria;2019;17070132.0;;523.392
SYR;Syria;2020;17500656.0;;545.224
SYR;Syria;2021;18275704.0;;
TWN;Taiwan;2000;21966528.0;590045511680.0;531.268
TWN;Taiwan;2001;22108714.0;580535844864.0;546.172
TWN;Taiwan;2002;22262296.0;610723430400.0;547.858
TWN;Taiwan;2003;22419786.0;633632587776.0;556.936
TWN;Taiwan;2004;22570228.0;672471777280.0;540.347
TWN;Taiwan;2005;22705718.0;706377285632.0;543.531
TWN;Taiwan;2006;22823846.0;743466663936.0;548.04
TWN;Taiwan;2007;22927222.0;789092106240.0;546.363
TWN;Taiwan;2008;23019042.0;791831511040.0;539.686
TWN;Taiwan;2009;23104542.0;776672313344.0;534.218
TWN;Taiwan;2010;23187556.0;856202805248.0;532.464
TWN;Taiwan;2011;23268760.0;885618245632.0;531.275
TWN;Taiwan;2012;23346898.0;903889158144.0;527.692
TWN;Taiwan;2013;23421582.0;923794866176.0;525.044
TWN;Taiwan;2014;23491976.0;960945848320.0;526.688
TWN;Taiwan;2015;23557472.0;967876935680.0;531.839
TWN;Taiwan;2016;23618202.0;981422637056.0;537.243
TWN;Taiwan;2017;23674546.0;1013917548544.0;559.432
TWN;Taiwan;2018;23726460.0;1041749573632.0;549.492
TWN;Taiwan;2019;23773880.0;;564.319
TWN;Taiwan;2020;23816776.0;;563.687
TWN;Taiwan;2021;23855008.0;;567.473
TJK;Tajikistan;2000;6216329.0;10735309824.0;32.904
TJK;Tajikistan;2001;6318510.0;11697939456.0;30.942
TJK;Tajikistan;2002;6426861.0;12792779776.0;29.062
TJK;Tajikistan;2003;6541550.0;14027435008.0;30.006
TJK;Tajikistan;2004;6662391.0;15391066112.0;28.799
TJK;Tajikistan;2005;6789318.0;16469403648.0;28.352
TJK;Tajikistan;2006;6922590.0;17531570176.0;32.797
TJK;Tajikistan;2007;7062667.0;18732054528.0;37.529
TJK;Tajikistan;2008;7209924.0;20204808192.0;35.903
TJK;Tajikistan;2009;7364752.0;20972316672.0;32.581
TJK;Tajikistan;2010;7527397.0;22280812544.0;24.585
TJK;Tajikistan;2011;7697507.0;23726721024.0;24.269
TJK;Tajikistan;2012;7874838.0;25517533184.0;26.19
TJK;Tajikistan;2013;8059782.0;27454017536.0;25.959
TJK;Tajikistan;2014;8252828.0;29249296384.0;29.393
TJK;Tajikistan;2015;8454019.0;31037368320.0;28.857
TJK;Tajikistan;2016;8663575.0;33246705664.0;45.802
TJK;Tajikistan;2017;8880270.0;35607220224.0;58.133
TJK;Tajikistan;2018;9100847.0;38206550016.0;66.735
TJK;Tajikistan;2019;9321023.0;;70.098
TJK;Tajikistan;2020;9537642.0;;83.244
TJK;Tajikistan;2021;9749625.0;;83.29
TZA;Tanzania;2000;33499176.0;38757965824.0;81.967
